字頻序號,字,擴展,出現頻次,出現頻率,累積頻次,累積頻率
281,利,,612,0.0008035788144061198,517208,0.6791133847081052
282,等,,609,0.0007996397025707957,517817,0.679913024410676
283,否,,608,0.0007983266652923543,518425,0.6807113510759684
284,敢,,608,0.0007983266652923543,519033,0.6815096777412607
285,建,,605,0.0007943875534570302,519638,0.6823040652947178
286,光,,604,0.0007930745161785889,520242,0.6830971398108964
287,清,,601,0.0007891354043432648,520843,0.6838862752152396
288,常,,600,0.0007878223670648233,521443,0.6846740975823045
289,路,,594,0.0007799441433941751,522037,0.6854540417256987
290,義,,591,0.000776005031558851,522628,0.6862300467572575
291,別,,590,0.0007746919942804096,523218,0.6870047387515379
292,罵,,587,0.0007707528824450855,523805,0.687775491633983
293,決,,587,0.0007707528824450855,524392,0.6885462445164281
294,廣,,586,0.0007694398451666442,524978,0.6893156843615947
295,幹,,583,0.00076550073333132,525561,0.690081185094926
296,楚,,582,0.0007641876960528787,526143,0.6908453727909789
297,報,,578,0.0007589355469391131,526721,0.691604308337918
298,檢,,575,0.000754996435103789,527296,0.6923593047730218
299,強,,575,0.000754996435103789,527871,0.6931143012081256
300,化,,574,0.0007536833978253476,528445,0.6938679846059509
301,期,,574,0.0007536833978253476,529019,0.6946216680037763
302,司,,572,0.0007510573232684649,529591,0.6953727253270447
303,接,,567,0.0007444921368762581,530158,0.696117217463921
304,向,,562,0.0007379269504840512,530720,0.6968551444144051
305,策,,560,0.0007353008759271684,531280,0.6975904452903322
306,解,,554,0.0007274226522565202,531834,0.6983178679425888
307,謝,,551,0.0007234835404211961,532385,0.6990413514830099
308,世,,549,0.0007208574658643134,532934,0.6997622089488743
309,爭,,542,0.0007116662049152238,533476,0.7004738751537894
310,身,,540,0.000709040130358341,534016,0.7011829152841478
311,登,,539,0.0007077270930798996,534555,0.7018906423772278
312,此,,536,0.0007037879812445755,535091,0.7025944303584724
313,資,,534,0.0007011619066876928,535625,0.70329559226516
314,感,,532,0.00069853583213081,536157,0.7039941280972908
315,安,,529,0.0006945967202954859,536686,0.7046887248175863
316,海,,527,0.0006919706457386032,537213,0.7053806954633249
317,半,,523,0.0006867184966248377,537736,0.7060674139599498
318,今,,522,0.0006854054593463964,538258,0.7067528194192961
319,支,,521,0.0006840924220679549,538779,0.707436911841364
320,綠,,520,0.0006827793847895135,539299,0.7081196912261536
321,王,,519,0.0006814663475110721,539818,0.7088011575736647
322,聽,,515,0.0006762141983973067,540333,0.7094773717720619
323,藍,,513,0.000673588123840424,540846,0.7101509598959024
324,特,,512,0.0006722750865619826,541358,0.7108232349824644
325,除,,511,0.0006709620492835412,541869,0.7114941970317479
326,務,,508,0.0006670229374482171,542377,0.7121612199691961
327,告,,505,0.000663083825612893,542882,0.712824303794809
328,產,,504,0.0006617707883344516,543386,0.7134860745831435
329,既,,500,0.0006565186392206861,543886,0.7141425932223642
330,獨,,500,0.0006565186392206861,544386,0.7147991118615848
331,花,,499,0.0006552056019422447,544885,0.7154543174635271
332,營,,498,0.0006538925646638033,545383,0.7161082100281909
333,吳,,494,0.0006486404155500379,545877,0.7167568504437409
334,風,,491,0.0006447013037147138,546368,0.7174015517474557
335,基,,491,0.0006447013037147138,546859,0.7180462530511704
336,岸,,489,0.000642075229157831,547348,0.7186883282803282
337,直,,488,0.0006407621918793897,547836,0.7193290904722076
338,席,,487,0.0006394491546009483,548323,0.7199685396268085
339,查,,483,0.0006341970054871828,548806,0.7206027366322957
340,候,,477,0.0006263187818165345,549283,0.7212290554141123
341,且,,475,0.0006236927072596518,549758,0.7218527481213719
342,責,,472,0.0006197535954243277,550230,0.7224725017167962
343,輝,,472,0.0006197535954243277,550702,0.7230922553122205
344,播,,469,0.0006158144835890036,551171,0.7237080697958096
345,怪,,469,0.0006158144835890036,551640,0.7243238842793985
346,快,,465,0.0006105623344752381,552105,0.7249344466138739
347,局,,465,0.0006105623344752381,552570,0.7255450089483491
348,近,,462,0.0006066232226399139,553032,0.726151632170989
349,商,,459,0.0006026841108045898,553491,0.7267543162817935
350,完,,458,0.0006013710735261485,553949,0.7273556873553197
351,南,,456,0.0005987449989692657,554405,0.7279544323542889
352,入,,455,0.0005974319616908244,554860,0.7285518643159798
353,命,,455,0.0005974319616908244,555315,0.7291492962776707
354,標,,455,0.0005974319616908244,555770,0.7297467282393615
355,求,,453,0.0005948058871339416,556223,0.7303415341264954
356,林,,453,0.0005948058871339416,556676,0.7309363400136293
357,未,,452,0.0005934928498555003,557128,0.7315298328634848
358,秀,,450,0.0005908667752986175,557578,0.7321206996387835
