字頻序號,字,擴展,出現頻次,出現頻率,累積頻次,累積頻率
354,英,,53884,0.0007117702190579712,47284961,0.6246014967173489
355,見,,53815,0.0007108587769765557,47338776,0.6253123554943254
356,轉,,53714,0.0007095246371182516,47392490,0.6260218801314437
357,曾,,53712,0.0007094982185071961,47446202,0.6267313783499509
358,程,,53434,0.000705826031570478,47499636,0.6274372043815214
359,士,,53396,0.000705324077960423,47553032,0.6281425284594818
360,許,,53349,0.0007047032406006181,47606381,0.6288472317000824
361,眾,,53255,0.0007034615658810085,47659636,0.6295506932659634
362,組,,53246,0.0007033426821312585,47712882,0.6302540359480947
363,勝,,52971,0.0006997101231111238,47765853,0.6309537460712058
364,失,,52932,0.000699194960195541,47818785,0.6316529410314013
365,題,,52811,0.0006975966342266818,47871596,0.632350537665628
366,若,,52652,0.0006954963546477674,47924248,0.6330460340202758
367,解,,52620,0.000695073656870879,47976868,0.6337411076771466
368,府,,52517,0.0006937130984015195,48029385,0.6344348207755481
369,告,,52347,0.0006914675164617998,48081732,0.63512628829201
370,給,,52200,0.0006895257485492187,48133932,0.6358158140405592
371,卻,,52195,0.0006894597020215799,48186127,0.6365052737425808
372,演,,52042,0.0006874386782758322,48238169,0.6371927124208566
373,取,,51758,0.0006836872355059475,48289927,0.6378763996563626
374,亞,,51730,0.0006833173749511702,48341657,0.6385597170313138
375,辦,,51548,0.0006809132813451173,48393205,0.6392406303126589
376,世,,51474,0.0006799357927360629,48444679,0.6399205661053949
377,獲,,51394,0.0006788790482938419,48496073,0.6405994451536887
378,己,,51158,0.0006757616521892899,48547231,0.641275206805878
379,清,,51117,0.0006752200706626515,48598348,0.6419504268765407
380,擊,,50893,0.0006722611862244326,48649241,0.6426226880627651
381,山,,50310,0.000664560161101747,48699551,0.6432872482238668
382,雙,,50296,0.0006643752308243583,48749847,0.6439516234546913
383,件,,50204,0.0006631599747158041,48800051,0.644614783429407
384,西,,50127,0.0006621428581901664,48850178,0.6452769262875973
385,廠,,50028,0.0006608351369429179,48900206,0.6459377614245401
386,樣,,49934,0.0006595934622233081,48950140,0.6465973548867634
387,改,,49634,0.0006556306705649793,48999774,0.6472529855573284
388,星,,49386,0.0006523547627940941,49049160,0.6479053403201225
389,均,,49366,0.0006520905766835388,49098526,0.6485574308968061
390,裝,,49282,0.0006509809950192068,49147808,0.6492084118918252
391,委,,49264,0.000650743227519707,49197072,0.649859155119345
392,別,,49206,0.0006499770877990968,49246278,0.650509132207144
393,支,,49184,0.000649686483077486,49295462,0.6511588186902215
394,證,,48931,0.000646344528778962,49344393,0.6518051632190005
395,麼,,48903,0.0006459746682241847,49393296,0.6524511378872246
396,火,,48633,0.0006424081557316887,49441929,0.6530935460429563
397,話,,48585,0.0006417741090663561,49490514,0.6537353201520227
398,送,,48559,0.0006414306671226343,49539073,0.6543767508191454
399,標,,48509,0.0006407702018462461,49587582,0.6550175210209916
400,熱,,48421,0.000639607782959803,49636003,0.6556571288039514
401,往,,48367,0.0006388944804613039,49684370,0.6562960232844127
402,決,,48224,0.0006370055497708337,49732594,0.6569330288341836
403,滿,,48161,0.0006361733635225847,49780755,0.6575692021977061
404,貨,,47999,0.0006340334560270871,49828754,0.6582032356537332
405,種,,47977,0.0006337428513054763,49876731,0.6588369785050388
406,共,,47974,0.000633703223388893,49924705,0.6594706817284276
407,質,,47929,0.0006331088046401438,49972634,0.6601037905330678
408,權,,47258,0.0006242453606310149,50019892,0.6607280358936988
409,服,,47034,0.000621286476192796,50066926,0.6613493223698915
410,記,,46979,0.0006205599643887691,50113905,0.6619698823342803
411,親,,46799,0.0006181822893937717,50160704,0.662588064623674
412,參,,46702,0.0006169009867575787,50207406,0.6632049656104316
413,真,,46470,0.0006138364278751378,50253876,0.6638188020383068
414,走,,46468,0.0006138100092640822,50300344,0.6644326120475709
415,容,,46239,0.0006107850782982245,50346583,0.6650433971258691
416,婚,,46114,0.0006091339151072542,50392697,0.6656525310409763
417,底,,46050,0.0006082885195534774,50438747,0.6662608195605298
418,款,,45916,0.0006065184726127572,50484663,0.6668673380331426
419,源,,45891,0.0006061882399745631,50530554,0.6674735262731172
420,制,,45819,0.0006052371699765642,50576373,0.6680787634430937
421,傷,,45817,0.0006052107513655087,50622190,0.6686839741944592
422,官,,45678,0.0006033746578971496,50667868,0.6692873488523564
423,幣,,45674,0.0006033218206750385,50713542,0.6698906706730314
424,觀,,45209,0.0005971794936046288,50758751,0.670487850166636
425,且,,45206,0.0005971398656880456,50803957,0.6710849900323241
426,照,,44948,0.0005937318648618828,50848905,0.671678721897186
427,跟,,44872,0.0005927279576417728,50893777,0.6722714498548278
428,銀,,44833,0.0005922127947261901,50938610,0.672863662649554
429,易,,44811,0.0005919221900045793,50983421,0.6734555848395585
430,檢,,44790,0.0005916447945884962,51028211,0.674047229634147
431,助,,44788,0.0005916183759774407,51072999,0.6746388480101244
432,千,,44719,0.000590706933896025,51117718,0.6752295549440205
433,德,,44703,0.0005904955850075809,51162421,0.675820050529028
434,防,,44594,0.0005890557707050548,51207015,0.6764091062997332
435,票,,44474,0.0005874706540417232,51251489,0.6769965769537748
436,排,,44345,0.0005857666536286418,51295834,0.6775823436074034
437,言,,44308,0.0005852779093241145,51340142,0.6781676215167276
438,銷,,44292,0.0005850665604356704,51384434,0.6787526880771633
439,雖,,44233,0.0005842872114095324,51428667,0.6793369752885728
440,需,,44228,0.0005842211648818935,51472895,0.6799211964534547
441,勢,,44141,0.0005830719553009782,51517036,0.6805042684087557
442,死,,44042,0.0005817642340537297,51561078,0.6810860326428094
443,規,,43965,0.0005807471175280919,51605043,0.6816667797603375
444,流,,43892,0.0005797828382245652,51648935,0.6822465625985621
445,難,,43860,0.0005793601404476768,51692795,0.6828259227390098
446,牌,,43840,0.0005790959543371215,51736635,0.6834050186933469
447,書,,43802,0.0005785940007270666,51780437,0.6839836126940739
448,拿,,43592,0.0005758200465662364,51824029,0.6845594327406401
449,界,,43441,0.0005738254414315442,51867470,0.6851332581820717
450,把,,43251,0.0005713156733812693,51910721,0.685704573855453
