字頻序號,字,擴展,出現頻次,出現頻率,累積頻次,累積頻率
235,維,,4885,0.0010371525671596096,2668200,0.5664954922610584
236,院,,4863,0.0010324816651171302,2673063,0.5675279739261755
237,紀,,4846,0.001028872331720669,2677909,0.5685568462578963
238,意,,4790,0.0010169827628852672,2682699,0.5695738290207815
239,集,,4743,0.0010070040176126977,2687442,0.5705808330383941
240,結,,4731,0.0010044562528622545,2692173,0.5715852892912564
241,路,,4655,0.0009883204094427805,2696828,0.5725736097006993
242,業,,4654,0.000988108095713577,2701482,0.5735617177964127
243,首,,4647,0.0009866218996091517,2706129,0.5745483396960219
244,流,,4629,0.0009828002524834868,2710758,0.5755311399485055
245,情,,4603,0.000977280095524193,2715361,0.5765084200440296
246,著,,4592,0.0009749446445029534,2719953,0.5774833646885326
247,實,,4575,0.0009713353111064921,2724528,0.578454699999639
248,市,,4574,0.0009711229973772886,2729102,0.5794258229970164
249,林,,4569,0.0009700614287312705,2733671,0.5803958844257476
250,女,,4541,0.0009641166443135695,2738212,0.5813600010700612
251,展,,4503,0.0009560487226038326,2742715,0.582316049792665
252,二,,4498,0.0009549871539578145,2747213,0.5832710369466229
253,擊,,4474,0.000949891624456928,2751687,0.5842209285710798
254,己,,4474,0.000949891624456928,2756161,0.5851708201955367
255,王,,4463,0.0009475561734356883,2760624,0.5861183763689723
256,更,,4461,0.0009471315459772811,2765085,0.5870655079149497
257,指,,4422,0.0009388513105383406,2769507,0.588004359225488
258,夫,,4415,0.0009373651144339154,2773922,0.588941724339922
259,如,,4398,0.0009337557810374541,2778320,0.5898754801209594
260,普,,4394,0.0009329065261206396,2782714,0.59080838664708
261,威,,4382,0.0009303587613701963,2787096,0.5917387454084502
262,說,,4359,0.0009254755455985135,2791455,0.5926642209540487
263,山,,4342,0.0009218662122020522,2795797,0.5935860871662508
264,制,,4335,0.000920380016097627,2800132,0.5945064671823485
265,獎,,4298,0.0009125244081170936,2804430,0.5954189915904655
266,科,,4266,0.0009057303687825782,2808696,0.5963247219592481
267,支,,4240,0.0009002102118232845,2812936,0.5972249321710713
268,官,,4235,0.0008991486431772664,2817171,0.5981240808142486
269,且,,4233,0.0008987240157188592,2821404,0.5990228048299675
270,教,,4208,0.0008934161724887691,2825612,0.5999162210024562
271,目,,4201,0.0008919299763843439,2829813,0.6008081509788405
272,只,,4184,0.0008883206429878826,2833997,0.6016964716218285
273,去,,4176,0.0008866221331542538,2838173,0.6025830937549828
274,保,,4171,0.0008855605645082358,2842344,0.6034686543194909
275,漢,,4167,0.0008847113095914213,2846511,0.6043533656290824
276,再,,4164,0.0008840743684038105,2850675,0.6052374399974862
277,很,,4115,0.0008736709956728339,2854790,0.6061111109931591
278,組,,4093,0.0008690000936303545,2858883,0.6069801110867894
279,府,,4087,0.0008677262112551329,2862970,0.6078478372980445
280,士,,4084,0.0008670892700675221,2867054,0.6087149265681121
281,圖,,4080,0.0008662400151507077,2871134,0.6095811665832628
282,塔,,4068,0.0008636922504002644,2875202,0.6104448588336631
283,麥,,4060,0.0008619937405666356,2879262,0.6113068525742297
284,造,,4057,0.0008613567993790249,2883319,0.6121682093736087
285,頓,,4055,0.0008609321719206176,2887374,0.6130291415455293
286,製,,4051,0.0008600829170038032,2891425,0.6138892244625331
287,眾,,4040,0.0008577474659825635,2895465,0.6147469719285157
288,直,,4022,0.0008539258188568986,2899487,0.6156008977473726
289,色,,4012,0.0008518026815648626,2903499,0.6164527004289374
290,空,,4002,0.0008496795442728266,2907501,0.6173023799732102
291,手,,4001,0.000849467230543623,2911502,0.6181518472037538
292,太,,3994,0.0008479810344391977,2915496,0.6189998282381931
293,式,,3991,0.0008473440932515869,2919487,0.6198471723314447
294,常,,3986,0.0008462825246055689,2923473,0.6206934548560502
295,四,,3986,0.0008462825246055689,2927459,0.6215397373806558
296,示,,3976,0.0008441593873135328,2931435,0.6223838967679693
297,回,,3963,0.0008413993088338859,2935398,0.6232252960768032
298,華,,3962,0.0008411869951046823,2939360,0.6240664830719079
299,反,,3951,0.0008388515440834427,2943311,0.6249053346159913
300,十,,3943,0.0008371530342498138,2947254,0.6257424876502412
301,形,,3924,0.0008331190733949454,2951178,0.6265756067236361
302,近,,3916,0.0008314205635613166,2955094,0.6274070272871974
303,改,,3904,0.0008288727988108733,2958998,0.6282359000860083
304,續,,3889,0.0008256880928728192,2962887,0.6290615881788811
305,據,,3873,0.0008222910732055615,2966760,0.6298838792520867
306,權,,3861,0.0008197433084551183,2970621,0.6307036225605418
307,致,,3846,0.0008165586025170642,2974467,0.6315201811630589
308,視,,3845,0.0008163462887878606,2978312,0.6323365274518468
309,低,,3789,0.0008044567199524587,2982101,0.6331409841717992
310,樣,,3783,0.0008031828375772371,2985884,0.6339441670093764
311,我,,3781,0.0008027582101188299,2989665,0.6347469252194953
312,波,,3781,0.0008027582101188299,2993446,0.635549683429614
313,福,,3771,0.0008006350728267938,2997217,0.6363503185024408
314,司,,3770,0.0008004227590975902,3000987,0.6371507412615385
315,奧,,3765,0.0007993611904515722,3004752,0.63795010245199
316,又,,3757,0.0007976626806179434,3008509,0.638747765132608
317,角,,3732,0.0007923548373878533,3012241,0.6395401199699958
318,速,,3731,0.0007921425236586497,3015972,0.6403322624936545
319,給,,3717,0.0007891701314497991,3019689,0.6411214326251042
320,曾,,3711,0.0007878962490745775,3023400,0.6419093288741788
321,車,,3710,0.0007876839353453739,3027110,0.6426970128095242
322,領,,3708,0.0007872593078869667,3030818,0.6434842721174112
323,資,,3706,0.0007868346804285596,3034524,0.6442711067978397
324,節,,3697,0.0007849238568657271,3038221,0.6450560306547055
325,少,,3696,0.0007847115431365235,3041917,0.645840742197842
326,系,,3692,0.000783862288219709,3045609,0.6466246044860617
327,令,,3671,0.0007794036999064334,3049280,0.6474040081859681
328,失,,3650,0.0007749451115931576,3052930,0.6481789532975613
329,響,,3643,0.0007734589154887324,3056573,0.64895241221305
330,應,,3642,0.0007732466017595288,3060215,0.6497256588148096
331,點,,3636,0.0007719727193843071,3063851,0.6504976315341938
332,伯,,3631,0.0007709111507382891,3067482,0.6512685426849322
333,告,,3629,0.0007704865232798819,3071111,0.652039029208212
334,變,,3623,0.0007692126409046603,3074734,0.6528082418491167
335,論,,3608,0.0007660279349666063,3078342,0.6535742697840833
336,義,,3606,0.000765603307508199,3081948,0.6543398730915915
337,伊,,3604,0.0007651786800497918,3085552,0.6551050517716412
338,程,,3584,0.0007609324054657197,3089136,0.6558659841771071
339,決,,3578,0.0007596585230904981,3092714,0.6566256427001975
340,帝,,3567,0.0007573230720692584,3096281,0.6573829657722667
341,命,,3566,0.0007571107583400548,3099847,0.6581400765306068
342,艦,,3565,0.0007568984446108513,3103412,0.6588969749752177
343,舉,,3561,0.0007560491896940368,3106973,0.6596530241649117
344,頭,,3544,0.0007524398562975755,3110517,0.6604054640212093
345,洋,,3535,0.0007505290327347431,3114052,0.661155993053944
346,球,,3532,0.0007498920915471322,3117584,0.6619058851454912
347,包,,3524,0.0007481935817135034,3121108,0.6626540787272047
348,壓,,3509,0.0007450088757754494,3124617,0.6633990876029802
349,級,,3495,0.0007420364835665989,3128112,0.6641411240865467
350,評,,3464,0.0007354547579612871,3131576,0.664876578844508
351,取,,3461,0.0007348178167736763,3135037,0.6656113966612817
352,勒,,3420,0.0007261129538763285,3138457,0.666337509615158
353,雷,,3415,0.0007250513852303105,3141872,0.6670625610003883
354,周,,3407,0.0007233528753966817,3145279,0.667785913875785
355,別,,3405,0.0007229282479382745,3148684,0.6685088421237233
356,她,,3397,0.0007212297381046456,3152081,0.6692300718618279
357,派,,3391,0.0007199558557294239,3155472,0.6699500277175573
358,或,,3383,0.0007182573458957951,3158855,0.6706682850634531
359,哈,,3382,0.0007180450321665915,3162237,0.6713863300956198
360,非,,3360,0.0007133741301241122,3165597,0.6720997042257438
361,希,,3357,0.0007127371889365014,3168954,0.6728124414146803
362,兵,,3353,0.000711887934019687,3172307,0.6735243293487
363,降,,3343,0.000709764796727651,3175650,0.6742340941454277
364,硬,,3336,0.0007082786006232258,3178986,0.674942372746051
365,收,,3335,0.0007080662868940221,3182321,0.675650439032945
366,恩,,3333,0.0007076416594356149,3185654,0.6763580806923806
367,季,,3327,0.0007063677770603933,3188981,0.6770644484694409
368,姆,,3327,0.0007063677770603933,3192308,0.6777708162465014
369,處,,3312,0.0007031830711223392,3195620,0.6784739993176236
370,神,,3311,0.0007029707573931356,3198931,0.6791769700750168
371,線,,3309,0.0007025461299347284,3202240,0.6798795162049516
372,邦,,3305,0.000701696875017914,3205545,0.6805812130799694
373,倫,,3297,0.0006999983651842851,3208842,0.6812812114451537
374,薩,,3292,0.0006989367965382671,3212134,0.681980148241692
375,身,,3289,0.0006982998553506563,3215423,0.6826784480970427
376,登,,3277,0.000695752090600213,3218700,0.6833742001876428
377,列,,3261,0.0006923550709329553,3221961,0.6840665552585758
378,信,,3253,0.0006906565610993265,3225214,0.6847572118196752
379,感,,3234,0.000686622600244458,3228448,0.6854438344199196
380,活,,3230,0.0006857733453276436,3231678,0.6861296077652472
381,終,,3229,0.00068556103159844,3234907,0.6868151687968457
382,各,,3228,0.0006853487178692364,3238135,0.687500517514715
383,根,,3227,0.0006851364041400328,3241362,0.688185653918855
384,傳,,3203,0.0006800408746391463,3244565,0.6888656947934941
385,港,,3198,0.0006789793059931282,3247763,0.6895446740994873
386,爭,,3195,0.0006783423648055175,3250958,0.6902230164642927
387,城,,3174,0.0006738837764922417,3254132,0.690896900240785
388,交,,3158,0.0006704867568249841,3257290,0.69156738699761
389,那,,3145,0.0006677266783453371,3260435,0.6922351136759554
390,看,,3144,0.0006675143646161336,3263579,0.6929026280405715
391,陸,,3144,0.0006675143646161336,3266723,0.6935701424051876
