字頻序號,字,擴展,出現頻次,出現頻率,累積頻次,累積頻率
187,道,,202085,0.001246443648044282,78390180,0.4835041785884549
188,路,,200750,0.0012382094779171615,78590930,0.48474238806637204
189,示,,200047,0.0012338734317753146,78790977,0.4859762614981474
190,影,,198830,0.001226367075936584,78989807,0.487202628574084
191,再,,198067,0.001221660954732844,79187874,0.4884242895288168
192,選,,197922,0.0012207666066666025,79385796,0.48964505613548337
193,位,,197701,0.0012194034968552965,79583497,0.4908644596323387
194,二,,197646,0.0012190642613818944,79781143,0.49208352389372056
195,色,,196303,0.0012107807479131883,79977446,0.49329430464163376
196,代,,195175,0.001203823336749599,80172621,0.4944981279783834
197,由,,194588,0.0012002027690607455,80367209,0.4956983307474441
198,量,,194182,0.001197698594475269,80561391,0.4968960293419194
199,展,,193941,0.0011962121263099986,80755332,0.4980922414682294
200,數,,193190,0.0011915800201186373,80948522,0.49928382148834805
201,平,,192681,0.0011884405500102446,81141203,0.5004722620383583
202,或,,192307,0.0011861337487911112,81333510,0.5016583957871493
203,正,,192011,0.0011843080451524389,81525521,0.5028427038323018
204,達,,190188,0.0011730639311885885,81715709,0.5040157677634904
205,受,,189808,0.0011707201224632658,81905517,0.5051864878859537
206,設,,189641,0.0011696900802076634,82095158,0.5063561779661613
207,每,,188132,0.0011603826924010533,82283290,0.5075165606585624
208,目,,183218,0.0011300735448320125,82466508,0.5086466342033944
209,調,,182684,0.0011267798767811642,82649192,0.5097734140801755
210,通,,181440,0.0011191069871645818,82830632,0.5108925210673402
211,回,,181127,0.0011171764289250397,83011759,0.5120096974962652
212,約,,180606,0.0011139629438042685,83192365,0.5131236604400694
213,案,,179612,0.0011078320336122402,83371977,0.5142314924736817
214,立,,178478,0.0011008376149424617,83550455,0.5153323300886241
215,司,,178353,0.0011000666252301843,83728808,0.5164323967138543
216,式,,176460,0.0010883907570274586,83905268,0.5175207874708818
217,物,,173297,0.0010688816333479967,84078565,0.5185896691042298
218,風,,172136,0.0010617206809003662,84250701,0.5196513897851301
219,網,,172100,0.0010614986358632305,84422801,0.5207128884209934
220,氣,,171911,0.0010603328994182673,84594712,0.5217732213204117
221,未,,170856,0.0010538257462466478,84765568,0.5228270470666583
222,頭,,169279,0.0010440989400365588,84934847,0.5238711460066948
223,指,,169159,0.0010433587899127727,85104006,0.5249145047966076
224,海,,168178,0.0010373080626508214,85272184,0.5259518128592585
225,原,,168163,0.0010372155438853482,85440347,0.5269890284031438
226,接,,167822,0.001035112283950256,85608169,0.528024140687094
227,基,,166382,0.0010262304824648228,85774551,0.5290503711695589
228,近,,166261,0.0010254841644233386,85940812,0.5300758553339823
229,才,,165875,0.0010231033481918265,86106687,0.531098958682174
230,己,,165846,0.0010229244785785782,86272533,0.5321218831607526
