字頻序號,字,擴展,出現頻次,出現頻率,累積頻次,累積頻率
190,正,,94002,0.001248770883554885,38720640,0.5143848835621648
191,通,,93587,0.0012432578102513883,38814227,0.5156281413724162
192,己,,93365,0.0012403086481468674,38907592,0.5168684500205631
193,務,,93221,0.001238395678133124,39000813,0.5181068456986963
194,道,,92618,0.0012303851162005738,39093431,0.5193372308148968
195,些,,92209,0.0012249517499809833,39185640,0.5205621825648777
196,身,,91073,0.0012098605420947856,39276713,0.5217720431069726
197,次,,90097,0.0011968948564460805,39366810,0.5229689379634187
198,術,,89702,0.0011916474734222707,39456512,0.524160585436841
199,萬,,89614,0.0011904784361916497,39546126,0.5253510638730325
200,你,,89575,0.0011899603401462609,39635701,0.5265410242131788
201,物,,89530,0.001189362537016966,39725231,0.5277303867501958
202,風,,88910,0.0011811261383466822,39814141,0.5289115128885424
203,水,,88836,0.0011801430843118418,39902977,0.5300916559728543
204,房,,88237,0.001172185660435229,39991214,0.5312638416332895
205,由,,88212,0.0011718535475856206,40079426,0.5324356951808752
206,網,,87059,0.0011565365029616893,40166485,0.5335922316838368
207,常,,86437,0.0011482735352634369,40252922,0.5347405052191003
208,十,,85043,0.0011297549227692824,40337965,0.5358702601418696
209,變,,84848,0.0011271644425423382,40422813,0.5369974245844119
210,目,,84158,0.0011179981278931512,40506971,0.5381154227123051
211,達,,83883,0.0011143448865474608,40590854,0.5392297675988525
212,海,,83806,0.0011133219789706676,40674660,0.5403430895778232
213,基,,83757,0.0011126710377854353,40758417,0.5414557606156086
214,整,,83075,0.0011036109992481231,40841492,0.5425593716148568
215,名,,82846,0.0011005688455457117,40924338,0.5436599404604024
216,麼,,82288,0.0010931560867424562,41006626,0.5447530965471449
217,受,,82264,0.0010928372584068323,41088890,0.5458459338055518
218,容,,81815,0.0010868725116278688,41170705,0.5469328063171797
219,營,,81751,0.0010860223027328716,41252456,0.5480188286199125
220,立,,81276,0.0010797121585903154,41333732,0.5490985407785028
221,北,,80483,0.0010691775390007426,41414215,0.5501677183175036
222,型,,79811,0.0010602503456032736,41494026,0.5512279686631069
223,總,,79795,0.0010600377933795242,41573821,0.5522880064564863
224,管,,79635,0.0010579122711420316,41653456,0.5533459187276284
225,平,,79440,0.0010553217909150875,41732896,0.5544012405185434
226,題,,79212,0.0010522929217266605,41812108,0.5554535334402702
227,光,,79147,0.0010514294283176793,41891255,0.5565049628685879
228,再,,79028,0.001049848571153544,41970283,0.5575548114397414
229,精,,78982,0.001049237483510265,42049265,0.5586040489232517
230,空,,78819,0.0010470721077308193,42128084,0.5596511210309825
231,每,,78622,0.0010444550584759065,42206706,0.5606955760894583
232,問,,77929,0.0010352488902847666,42284635,0.5617308249797431
233,使,,77746,0.0010328178242256345,42362381,0.5627636428039687
234,運,,77337,0.0010273844580060438,42439718,0.5637910272619748
235,專,,77199,0.0010255511950762065,42516917,0.564816578457051
236,原,,76888,0.0010214197112270802,42593805,0.5658379981682781
237,需,,76871,0.0010211938744893467,42670676,0.5668591920427675
238,她,,76451,0.0010156143786159285,42747127,0.5678748064213833
239,今,,76360,0.0010144054878433546,42823487,0.5688892119092267
240,收,,76168,0.0010118548611583633,42899655,0.5699010667703851
241,那,,75180,0.0009987297613418464,42974835,0.570899796531727
242,格,,74557,0.0009904535091296096,43049392,0.5718902500408565
243,才,,74426,0.0009887132377976624,43123818,0.5728789632786542
244,氣,,73626,0.0009780856266101993,43197444,0.5738570489052643
245,接,,73335,0.0009742198330407597,43270779,0.5748312687383051
246,案,,73244,0.0009730109422681857,43344023,0.5758042796805733
247,觀,,73140,0.0009716293528138155,43417163,0.5767759090333872
248,源,,72948,0.0009690787261288243,43490111,0.577744987759516
249,技,,72908,0.0009685473455694511,43563019,0.5787135351050854
250,頭,,72905,0.0009685074920274982,43635924,0.5796820425971129
251,選,,72696,0.0009657310286047734,43708620,0.5806477736257177
252,費,,72692,0.0009656778905488361,43781312,0.5816134515162665
253,近,,72229,0.0009595271605740918,43853541,0.5825729786768407
254,調,,71520,0.0009501084401592027,43925061,0.5835230871169999
255,寶,,71379,0.0009482353236874123,43996440,0.5844713224406872
256,師,,71146,0.0009451400319290637,44067586,0.5854164624726163
257,被,,70709,0.000939334699317912,44138295,0.5863557971719342
258,各,,70331,0.0009343131530318357,44208626,0.587290110324966
259,客,,70152,0.0009319352250286407,44278778,0.5882220455499947
260,員,,69952,0.000929278322231775,44348730,0.5891513238722265
261,世,,69692,0.0009258243485958495,44418422,0.5900771482208224
262,回,,69485,0.0009230744542010934,44487907,0.5910002226750234
263,統,,69392,0.0009218389944005507,44557299,0.591922061669424
264,線,,69238,0.0009197931792469642,44626537,0.5928418548486709
265,程,,69076,0.0009176410879815029,44695613,0.5937594959366524
266,向,,68903,0.000915342867062214,44764516,0.5946748388037146
267,則,,68662,0.0009121412991919907,44833178,0.5955869801029067
268,濟,,68547,0.0009106135800837929,44901725,0.5964975936829904
269,單,,68342,0.0009078902547170055,44970067,0.5974054839377074
270,未,,68079,0.000904396427539127,45038146,0.5983098803652466
271,認,,67921,0.000902297474329603,45106067,0.5992121778395761
272,老,,67875,0.0009016863866863239,45173942,0.6001138642262625
273,口,,67781,0.000900437642371797,45241723,0.6010143018686342
274,少,,67753,0.0009000656759802357,45309476,0.6019143675446145
275,流,,67369,0.0008949644226102535,45376845,0.6028093319672247
276,別,,67307,0.000894140782743225,45444152,0.6037034727499679
277,女,,67185,0.0008925200720371369,45511337,0.6045959928220052
278,強,,67020,0.0008903281272297227,45578357,0.6054863209492348
279,增,,66895,0.0008886675629816816,45645252,0.6063749885122165
280,服,,66484,0.0008832076277341224,45711736,0.6072581961399507
281,質,,66428,0.000882463694951,45778164,0.6081406598349016
282,完,,66181,0.0008791824199968707,45844345,0.6090198422548986
283,持,,65871,0.0008750642206617287,45910216,0.6098949064755602
284,東,,65647,0.0008720884895292391,45975863,0.6107669949650895
285,界,,65470,0.0008697371305540129,46041333,0.6116367320956435
286,交,,65442,0.0008693651641624516,46106775,0.612506097259806
287,先,,65140,0.0008653532409391843,46171915,0.6133714505007452
288,信,,65086,0.0008646358771840306,46237001,0.6142360863779291
289,推,,64833,0.0008612748951459954,46301834,0.6150973612730751
290,轉,,64799,0.0008608232216705282,46366633,0.6159581844947457
291,結,,64484,0.0008566385997654646,46431117,0.6168148230945112
292,見,,64320,0.0008544599394720346,46495437,0.6176692830339832
293,放,,64258,0.0008536362996050062,46559695,0.6185229193335882
294,球,,64233,0.000853304186755398,46623928,0.6193762235203436
295,解,,64086,0.0008513513631997016,46688014,0.6202275748835433
296,求,,63952,0.0008495712383258016,46751966,0.6210771461218692
297,銷,,63899,0.0008488671590846322,46815865,0.6219260132809538
298,醫,,63736,0.0008467017833051865,46879601,0.6227727150642589
299,帶,,63677,0.0008459179969801112,46943278,0.623618633061239
300,像,,63670,0.0008458250053822208,47006948,0.6244644580666212
301,視,,63228,0.0008399532502011475,47070176,0.6253044113168224
302,臺,,63210,0.0008397141289494296,47133386,0.6261441254457718
303,較,,63202,0.0008396078528375549,47196588,0.6269837332986093
304,打,,62965,0.000836459423023269,47259553,0.6278201927216327
305,導,,62957,0.0008363531469113944,47322510,0.628656545868544
306,指,,62501,0.0008302954085345404,47385011,0.6294868412770785
307,五,,61793,0.0008208899726336355,47446804,0.6303077312497122
308,請,,61506,0.0008170773171201331,47508310,0.6311248085668324
309,傳,,61430,0.0008160676940573242,47569740,0.6319408762608897
310,演,,61196,0.0008129591177849911,47630936,0.6327538353786747
311,低,,61024,0.0008106741813796866,47691960,0.6335645095600544
312,安,,61013,0.000810528051725859,47752973,0.6343750376117803
313,始,,60634,0.0008054932209257983,47813607,0.635180530832706
314,裡,,60334,0.0008015078667304997,47873941,0.6359820386994365
315,樂,,60326,0.0008014015906186251,47934267,0.6367834402900552
316,具,,60188,0.0007995683276887876,47994455,0.637583008617744
317,四,,60082,0.0007981601692064488,48054537,0.6383811687869504
318,山,,60000,0.0007970708390597338,48114537,0.6391782396260101
319,勢,,59926,0.0007960877850248934,48174463,0.639974327411035
320,處,,59815,0.000794613203972633,48234278,0.6407689406150077
321,率,,59762,0.0007939091247314635,48294040,0.6415628497397391
322,知,,59550,0.0007910928077667858,48353590,0.6423539425475059
323,直,,59342,0.0007883296288580453,48412932,0.6431422721763639
324,示,,59081,0.0007848623707081355,48472013,0.6439271345470721
325,藝,,58798,0.0007811028532505704,48530811,0.6447082374003227
326,消,,58635,0.0007789374774711249,48589446,0.6454871748777937
327,規,,58088,0.000771670848321697,48647534,0.6462588457261155
328,形,,57914,0.0007693593428884237,48705448,0.6470282050690039
329,華,,57862,0.0007686685481612386,48763310,0.6477968736171651
330,團,,57675,0.0007661843440461691,48820985,0.6485630579612113
331,門,,57336,0.0007616808938054816,48878321,0.6493247388550167
332,際,,57279,0.0007609236765083749,48935600,0.6500856625315251
333,科,,57247,0.0007604985720608763,48992847,0.6508461611035861
334,任,,57240,0.0007604055804629861,49050087,0.651606566684049
335,改,,57064,0.0007580675060017442,49107151,0.6523646341900508
336,又,,56846,0.0007551714819531604,49163997,0.6531198056720039
337,標,,56845,0.0007551581974391761,49220842,0.6538749638694431
338,牌,,56596,0.0007518503534570783,49277438,0.6546268142229001
339,給,,56588,0.0007517440773452036,49334026,0.6553785583002454
340,值,,56476,0.0007502562117789588,49390502,0.6561288145120243
341,愛,,56406,0.0007493262958000557,49446908,0.6568781408078244
342,花,,56335,0.0007483830953071683,49503243,0.6576265239031316
343,許,,56204,0.0007466428239752213,49559447,0.6583731667271068
344,系,,56145,0.0007458590376501459,49615592,0.6591190257647569
345,何,,55411,0.0007361082043856485,49671003,0.6598551339691425
346,億,,55256,0.0007340491047180775,49726259,0.6605891830738606
347,效,,55210,0.0007334380170747984,49781469,0.6613226210909354
348,真,,55168,0.0007328800674874566,49836637,0.6620555011584229
349,供,,55083,0.0007317508837987886,49891720,0.6627872520422217
350,片,,55053,0.0007313523483792587,49946773,0.663518604390601
351,包,,55026,0.0007309936665016818,50001799,0.6642495980571026
352,店,,55014,0.0007308342523338699,50056813,0.6649804323094365
353,續,,54600,0.0007253344635443577,50111413,0.6657057667729809
354,非,,54582,0.0007250953422926398,50165995,0.6664308621152735
355,南,,54562,0.0007248296520129533,50220557,0.6671556917672865
356,走,,54309,0.0007214686699749181,50274866,0.6678771604372614
357,制,,54303,0.000721388962891012,50329169,0.6685985494001524
358,畫,,54115,0.0007188914742619582,50383284,0.6693174408744144
359,易,,54073,0.0007183335246746164,50437357,0.670035774399089
360,幾,,54034,0.0007178154286292276,50491391,0.6707535898277182
361,覺,,53790,0.0007145740072170513,50545181,0.6714681638349352
362,財,,53585,0.000711850681850264,50598766,0.6721800145167856
363,把,,53418,0.000709632168014881,50652184,0.6728896466848003
364,約,,53201,0.0007067494284802816,50705385,0.6735963961132807
365,西,,53080,0.0007051420022881779,50758465,0.6743015381155688
366,卻,,52922,0.0007030430490786539,50811387,0.6750045811646475
367,戶,,52869,0.0007023389698374845,50864256,0.675706920134485
368,除,,52773,0.0007010636564949888,50917029,0.67640798379098
369,環,,51881,0.0006892138700209675,50968910,0.677097197661001
370,報,,51710,0.0006869422181296472,51020620,0.6777841398791306
371,眼,,51678,0.0006865171136821488,51072298,0.6784706569928127
372,步,,50958,0.000676952263613432,51123256,0.6791476092564261
373,買,,50904,0.0006762348998582781,51174160,0.6798238441562845
374,集,,50721,0.000673803833799146,51224881,0.6804976479900836
375,太,,50650,0.0006728606333062586,51275531,0.6811705086233898
376,景,,50598,0.0006721698385790735,51326129,0.6818426784619689
377,反,,50462,0.0006703631446772048,51376591,0.6825130416066462
378,件,,50384,0.0006693269525864271,51426975,0.6831823685592325
379,升,,50004,0.0006642788372723821,51476979,0.6838466473965049
380,超,,49721,0.000660519319814817,51526700,0.6845071667163197
381,社,,49632,0.0006593369980702118,51576332,0.6851665037143899
382,書,,49540,0.0006581148227836535,51625872,0.6858246185371736
383,難,,49520,0.000657849132503967,51675392,0.6864824676696776
384,林,,49275,0.0006545944265778064,51724667,0.6871370620962554
385,且,,49193,0.0006535050964310914,51773860,0.6877905671926865
386,準,,49077,0.0006519640928089092,51822937,0.6884425312854954
387,聯,,49016,0.0006511537374558652,51871953,0.6890936850229512
388,望,,48959,0.0006503965201587584,51920912,0.6897440815431101
389,張,,48541,0.0006448435933133089,51969453,0.6903889251364234
390,即,,48510,0.0006444317733797948,52017963,0.6910333569098032
391,該,,47995,0.0006375902486778654,52065958,0.691670947158481
392,融,,47831,0.0006354115883844355,52113789,0.6923063587468654
393,深,,47807,0.0006350927600488115,52161596,0.6929414515069142
394,必,,47795,0.0006349333458809996,52209391,0.6935763848527953
395,馬,,47705,0.00063373773962241,52257096,0.6942101225924177
396,模,,47578,0.0006320506063464003,52304674,0.6948421731987641
